date,pollution,dew,temp,press,wnd_spd
2011-02-06 01:00:00,186.0,-10,-5.0,1018.0,1.79
2011-02-06 02:00:00,144.0,-10,-6.0,1018.0,1.79
2011-02-06 03:00:00,89.0,-9,-1.0,1019.0,4.02
2011-02-06 04:00:00,17.0,-11,-4.0,1019.0,7.15
2011-02-06 05:00:00,19.0,-10,-3.0,1020.0,4.02
2011-02-06 06:00:00,22.0,-10,-2.0,1020.0,5.81
2011-02-06 07:00:00,34.0,-12,-6.0,1021.0,3.13
2011-02-06 08:00:00,31.0,-10,-1.0,1023.0,1.79
2011-02-06 09:00:00,54.0,-12,2.0,1023.0,3.13
2011-02-06 10:00:00,34.0,-12,5.0,1023.0,8.05
2011-02-06 11:00:00,29.0,-12,6.0,1023.0,4.02
2011-02-06 12:00:00,25.0,-10,8.0,1022.0,7.15
2011-02-06 13:00:00,27.0,-10,9.0,1020.0,11.17
2011-02-06 14:00:00,21.0,-10,10.0,1019.0,1.79
2011-02-06 15:00:00,25.0,-10,11.0,1019.0,3.58
2011-02-06 16:00:00,29.0,-9,10.0,1019.0,4.02
2011-02-06 17:00:00,21.0,-10,10.0,1019.0,7.15
2011-02-06 18:00:00,22.0,-11,6.0,1019.0,8.94
2011-02-06 19:00:00,20.0,-12,5.0,1019.0,12.96
2011-02-06 20:00:00,35.0,-11,2.0,1020.0,0.89
2011-02-06 21:00:00,41.0,-12,3.0,1020.0,4.92
2011-02-06 22:00:00,69.0,-13,2.0,1020.0,6.71
2011-02-06 23:00:00,83.0,-11,1.0,1020.0,9.84
2011-02-07 00:00:00,93.0,-10,0.0,1020.0,12.97
2011-02-07 01:00:00,106.0,-9,-1.0,1019.0,16.1
2011-02-07 02:00:00,110.0,-9,-2.0,1019.0,0.89
2011-02-07 03:00:00,110.0,-9,-3.0,1019.0,1.78
2011-02-07 04:00:00,122.0,-9,-2.0,1017.0,3.13
2011-02-07 05:00:00,130.0,-9,-2.0,1017.0,4.92
2011-02-07 06:00:00,126.0,-9,-2.0,1018.0,0.45
2011-02-07 07:00:00,117.0,-9,-2.0,1017.0,1.34
2011-02-07 08:00:00,118.0,-9,-2.0,1017.0,2.23
2011-02-07 09:00:00,110.0,-8,0.0,1017.0,1.79
2011-02-07 10:00:00,113.0,-8,0.0,1017.0,0.89
2011-02-07 11:00:00,131.0,-8,1.0,1016.0,1.79
2011-02-07 12:00:00,151.0,-8,3.0,1015.0,1.79
2011-02-07 13:00:00,129.0,-11,4.0,1013.0,4.92
2011-02-07 14:00:00,117.0,-12,4.0,1012.0,8.94
2011-02-07 15:00:00,138.0,-11,4.0,1012.0,12.96
2011-02-07 16:00:00,146.0,-12,3.0,1011.0,16.98
2011-02-07 17:00:00,108.0,-12,3.0,1012.0,20.11
2011-02-07 18:00:00,77.0,-12,1.0,1012.0,21.9
2011-02-07 19:00:00,101.0,-10,0.0,1012.0,0.89
2011-02-07 20:00:00,200.0,-10,-3.0,1013.0,0.89
2011-02-07 21:00:00,288.0,-10,-3.0,1014.0,0.45
2011-02-07 22:00:00,295.0,-10,-4.0,1013.0,1.34
2011-02-07 23:00:00,263.0,-10,-4.0,1013.0,1.79
2011-02-08 00:00:00,208.0,-10,-6.0,1012.0,2.68
2011-02-08 01:00:00,176.0,-11,-7.0,1012.0,3.13
2011-02-08 02:00:00,121.0,-10,-7.0,1013.0,0.89
2011-02-08 03:00:00,133.0,-12,-7.0,1013.0,2.68
2011-02-08 04:00:00,128.0,-12,-8.0,1013.0,5.81
2011-02-08 05:00:00,162.0,-11,-7.0,1012.0,8.94
2011-02-08 06:00:00,168.0,-11,-7.0,1012.0,12.07
2011-02-08 07:00:00,148.0,-10,-5.0,1013.0,16.99
2011-02-08 08:00:00,119.0,-11,-4.0,1014.0,20.12
2011-02-08 09:00:00,118.0,-10,-1.0,1015.0,25.04
2011-02-08 10:00:00,109.0,-12,3.0,1015.0,5.81
2011-02-08 11:00:00,80.0,-12,5.0,1016.0,10.73
2011-02-08 12:00:00,52.0,-11,6.0,1016.0,15.65
2011-02-08 13:00:00,43.0,-11,7.0,1016.0,21.46
2011-02-08 14:00:00,37.0,-12,8.0,1016.0,26.38
2011-02-08 15:00:00,26.0,-12,8.0,1016.0,31.3
2011-02-08 16:00:00,27.0,-14,7.0,1017.0,4.02
2011-02-08 17:00:00,27.0,-15,7.0,1017.0,3.13
2011-02-08 18:00:00,17.0,-15,5.0,1018.0,0.89
2011-02-08 19:00:00,37.0,-15,0.0,1019.0,0.89
2011-02-08 20:00:00,47.0,-13,-2.0,1020.0,1.79
2011-02-08 21:00:00,100.0,-11,-3.0,1021.0,0.89
2011-02-08 22:00:00,148.0,-12,-3.0,1022.0,1.78
2011-02-08 23:00:00,132.0,-12,-3.0,1022.0,1.79
2011-02-09 00:00:00,84.0,-13,-4.0,1023.0,2.68
2011-02-09 01:00:00,78.0,-12,-5.0,1024.0,1.79
2011-02-09 02:00:00,132.0,-11,-5.0,1025.0,0.89
2011-02-09 03:00:00,163.0,-9,-5.0,1026.0,1.79
2011-02-09 04:00:00,171.0,-9,-6.0,1025.0,0.89
2011-02-09 05:00:00,176.0,-8,-6.0,1026.0,1.79
2011-02-09 06:00:00,199.0,-8,-7.0,1026.0,0.89
2011-02-09 07:00:00,209.0,-8,-7.0,1027.0,0.89
2011-02-09 08:00:00,208.0,-8,-7.0,1028.0,0.89
2011-02-09 09:00:00,211.0,-6,-4.0,1028.0,0.89
2011-02-09 10:00:00,199.0,-6,-3.0,1029.0,1.78
2011-02-09 11:00:00,212.0,-5,-1.0,1028.0,1.79
2011-02-09 12:00:00,225.0,-5,2.0,1027.0,3.58
2011-02-09 13:00:00,151.0,-6,3.0,1026.0,7.6
2011-02-09 14:00:00,96.0,-8,3.0,1026.0,10.73
2011-02-09 15:00:00,68.0,-9,2.0,1025.0,13.86
2011-02-09 16:00:00,68.0,-8,2.0,1025.0,17.88
2011-02-09 17:00:00,79.0,-7,1.0,1025.0,21.9
2011-02-09 18:00:00,80.0,-7,1.0,1025.0,25.03
2011-02-09 19:00:00,82.0,-7,1.0,1026.0,28.16
2011-02-09 20:00:00,43.0,-7,0.0,1026.0,33.08
2011-02-09 21:00:00,38.0,-7,-1.0,1027.0,37.1
2011-02-09 22:00:00,38.0,-8,-2.0,1027.0,40.23
2011-02-09 23:00:00,35.0,-7,-3.0,1028.0,44.25
2011-02-10 00:00:00,31.0,-5,-4.0,1028.0,47.38
2011-02-10 01:00:00,30.0,-5,-4.0,1027.0,50.51
2011-02-10 02:00:00,28.0,-5,-5.0,1027.0,53.64
2011-02-10 03:00:00,30.0,-5,-5.0,1027.0,55.43
2011-02-10 04:00:00,44.0,-6,-5.0,1027.0,58.56
2011-02-10 05:00:00,55.0,-6,-5.0,1027.0,61.69
2011-02-10 06:00:00,34.0,-6,-5.0,1027.0,64.82
2011-02-10 07:00:00,41.0,-6,-5.0,1027.0,66.61
2011-02-10 08:00:00,52.0,-6,-5.0,1028.0,68.4
2011-02-10 09:00:00,66.0,-6,-5.0,1028.0,70.19
2011-02-10 10:00:00,70.0,-5,-4.0,1029.0,71.98
2011-02-10 11:00:00,74.0,-4,-4.0,1029.0,73.77
2011-02-10 12:00:00,81.0,-4,-3.0,1028.0,75.56
2011-02-10 13:00:00,68.0,-3,-3.0,1027.0,78.69
2011-02-10 14:00:00,62.0,-3,-2.0,1027.0,80.48
2011-02-10 15:00:00,76.0,-4,-2.0,1026.0,83.61
2011-02-10 16:00:00,78.0,-5,-2.0,1026.0,85.4
2011-02-10 17:00:00,79.0,-4,-3.0,1027.0,87.19
2011-02-10 18:00:00,83.0,-4,-3.0,1027.0,88.08
2011-02-10 19:00:00,90.0,-5,-3.0,1028.0,0.89
2011-02-10 20:00:00,95.0,-5,-3.0,1028.0,0.89
2011-02-10 21:00:00,98.0,-4,-3.0,1029.0,1.78
2011-02-10 22:00:00,98.0,-4,-3.0,1029.0,0.89
2011-02-10 23:00:00,97.0,-4,-3.0,1028.0,0.89
2011-02-11 00:00:00,107.0,-5,-3.0,1028.0,1.78
2011-02-11 01:00:00,100.0,-5,-4.0,1028.0,0.89
2011-02-11 02:00:00,105.0,-6,-5.0,1028.0,1.79
2011-02-11 03:00:00,103.0,-6,-5.0,1028.0,3.58
2011-02-11 04:00:00,96.0,-5,-5.0,1027.0,5.37
2011-02-11 05:00:00,104.0,-6,-5.0,1027.0,6.26
2011-02-11 06:00:00,102.0,-6,-6.0,1028.0,8.05
2011-02-11 07:00:00,111.0,-7,-6.0,1028.0,12.07
2011-02-11 08:00:00,82.0,-8,-6.0,1029.0,0.89
2011-02-11 09:00:00,239.0,-13,-2.0,1030.0,11.18
2011-02-11 10:00:00,132.0,-13,-2.0,1030.0,23.25
2011-02-11 11:00:00,66.0,-15,-2.0,1031.0,36.21
2011-02-11 12:00:00,41.0,-14,-2.0,1031.0,48.28
2011-02-11 13:00:00,13.0,-15,-1.0,1030.0,58.11
2011-02-11 14:00:00,10.0,-15,-1.0,1030.0,69.29
2011-02-11 15:00:00,8.0,-16,-1.0,1030.0,80.47
2011-02-11 16:00:00,12.0,-16,-1.0,1030.0,91.65
2011-02-11 17:00:00,12.0,-17,-2.0,1031.0,101.48
2011-02-11 18:00:00,7.0,-17,-3.0,1032.0,109.53
2011-02-11 19:00:00,7.0,-17,-5.0,1033.0,3.13
2011-02-11 20:00:00,10.0,-18,-4.0,1034.0,5.81
2011-02-11 21:00:00,8.0,-18,-7.0,1035.0,9.83
2011-02-11 22:00:00,9.0,-19,-6.0,1035.0,1.79
2011-02-11 23:00:00,9.0,-19,-7.0,1036.0,1.79
2011-02-12 00:00:00,7.0,-18,-9.0,1035.0,3.13
2011-02-12 01:00:00,12.0,-19,-9.0,1036.0,4.92
2011-02-12 02:00:00,11.0,-19,-10.0,1036.0,8.05
2011-02-12 03:00:00,17.0,-20,-9.0,1035.0,12.07
2011-02-12 04:00:00,12.0,-20,-8.0,1035.0,16.09
2011-02-12 05:00:00,10.0,-20,-9.0,1035.0,20.11
2011-02-12 06:00:00,10.0,-20,-12.0,1035.0,4.02
2011-02-12 07:00:00,12.0,-20,-10.0,1035.0,7.15
2011-02-12 08:00:00,16.0,-19,-9.0,1035.0,3.13
2011-02-12 09:00:00,21.0,-19,-7.0,1035.0,8.05
2011-02-12 10:00:00,21.0,-19,-6.0,1034.0,3.13
2011-02-12 11:00:00,22.0,-18,-4.0,1034.0,6.26
2011-02-12 12:00:00,23.0,-18,-4.0,1033.0,8.05
2011-02-12 13:00:00,27.0,-18,-2.0,1031.0,0.89
2011-02-12 14:00:00,34.0,-17,-2.0,1031.0,3.13
2011-02-12 15:00:00,49.0,-17,-2.0,1030.0,4.92
2011-02-12 16:00:00,41.0,-16,-3.0,1029.0,8.05
2011-02-12 17:00:00,48.0,-16,-3.0,1029.0,11.18
2011-02-12 18:00:00,43.0,-16,-4.0,1029.0,14.31
2011-02-12 19:00:00,41.0,-15,-4.0,1029.0,17.44
2011-02-12 20:00:00,39.0,-16,-4.0,1029.0,20.57
2011-02-12 21:00:00,41.0,-13,-4.0,1030.0,24.59
2011-02-12 22:00:00,47.0,-11,-5.0,1030.0,27.72
2011-02-12 23:00:00,58.0,-9,-6.0,1030.0,29.51
2011-02-13 00:00:00,50.0,-7,-6.0,1030.0,31.3
2011-02-13 01:00:00,52.0,-7,-6.0,1029.0,33.09
2011-02-13 02:00:00,59.0,-7,-7.0,1029.0,34.88
2011-02-13 03:00:00,58.0,-7,-7.0,1029.0,36.67
2011-02-13 04:00:00,65.0,-7,-7.0,1029.0,38.46
2011-02-13 05:00:00,68.0,-8,-7.0,1029.0,1.79
2011-02-13 06:00:00,61.0,-8,-7.0,1030.0,3.58
2011-02-13 07:00:00,69.0,-8,-7.0,1030.0,4.47
2011-02-13 08:00:00,72.0,-8,-7.0,1031.0,6.26
2011-02-13 09:00:00,69.0,-7,-6.0,1031.0,7.15
2011-02-13 10:00:00,82.0,-7,-6.0,1031.0,0.89
2011-02-13 11:00:00,85.0,-6,-4.0,1031.0,1.78
2011-02-13 12:00:00,87.0,-6,-4.0,1031.0,1.79
2011-02-13 13:00:00,79.0,-6,-3.0,1030.0,0.89
2011-02-13 14:00:00,86.0,-8,-3.0,1030.0,1.79
2011-02-13 15:00:00,86.0,-9,-2.0,1029.0,0.89
2011-02-13 16:00:00,82.0,-9,-2.0,1030.0,1.78
2011-02-13 17:00:00,92.0,-8,-2.0,1030.0,3.13
2011-02-13 18:00:00,104.0,-9,-3.0,1030.0,4.92
2011-02-13 19:00:00,108.0,-8,-4.0,1031.0,8.05
2011-02-13 20:00:00,113.0,-8,-4.0,1031.0,9.84
2011-02-13 21:00:00,115.0,-8,-4.0,1032.0,3.13
2011-02-13 22:00:00,12.0,-13,-5.0,1032.0,8.05
2011-02-13 23:00:00,13.0,-15,-5.0,1033.0,12.07
2011-02-14 00:00:00,11.0,-18,-7.0,1033.0,16.09
2011-02-14 01:00:00,6.0,-18,-10.0,1033.0,19.22
2011-02-14 02:00:00,8.0,-20,-8.0,1033.0,23.24
2011-02-14 03:00:00,8.0,-20,-11.0,1033.0,26.37
2011-02-14 04:00:00,7.0,-19,-9.0,1033.0,28.16
2011-02-14 05:00:00,10.0,-20,-10.0,1034.0,1.79
2011-02-14 06:00:00,11.0,-19,-11.0,1034.0,5.81
2011-02-14 07:00:00,22.0,-20,-11.0,1034.0,3.13
2011-02-14 08:00:00,33.0,-18,-9.0,1034.0,4.02
2011-02-14 09:00:00,29.0,-19,-6.0,1034.0,8.04
2011-02-14 10:00:00,37.0,-19,-6.0,1034.0,12.06
2011-02-14 11:00:00,30.0,-18,-4.0,1034.0,13.85
2011-02-14 12:00:00,26.0,-18,-2.0,1033.0,0.89
2011-02-14 13:00:00,22.0,-17,-1.0,1032.0,1.78
2011-02-14 14:00:00,28.0,-17,0.0,1031.0,3.13
2011-02-14 15:00:00,46.0,-19,1.0,1031.0,1.79
2011-02-14 16:00:00,53.0,-18,1.0,1030.0,3.58
2011-02-14 17:00:00,56.0,-14,0.0,1030.0,6.71
2011-02-14 18:00:00,39.0,-14,-2.0,1030.0,9.84
2011-02-14 19:00:00,40.0,-14,-2.0,1030.0,11.63
2011-02-14 20:00:00,46.0,-14,-2.0,1030.0,13.42
2011-02-14 21:00:00,61.0,-13,-6.0,1030.0,0.89
2011-02-14 22:00:00,77.0,-13,-7.0,1030.0,1.79
2011-02-14 23:00:00,89.0,-12,-8.0,1030.0,2.68
2011-02-15 00:00:00,102.0,-13,-9.0,1030.0,3.57
2011-02-15 01:00:00,125.0,-13,-9.0,1029.0,0.89
2011-02-15 02:00:00,154.0,-14,-10.0,1029.0,1.79
2011-02-15 03:00:00,153.0,-14,-10.0,1029.0,2.68
2011-02-15 04:00:00,122.0,-15,-11.0,1029.0,0.89
2011-02-15 05:00:00,113.0,-14,-12.0,1029.0,0.89
2011-02-15 06:00:00,138.0,-14,-11.0,1029.0,0.89
2011-02-15 07:00:00,125.0,-15,-12.0,1029.0,0.89
2011-02-15 08:00:00,117.0,-14,-11.0,1029.0,1.78
2011-02-15 09:00:00,152.0,-11,-8.0,1030.0,0.89
2011-02-15 10:00:00,181.0,-10,-6.0,1029.0,1.79
2011-02-15 11:00:00,214.0,-9,-4.0,1029.0,0.89
2011-02-15 12:00:00,233.0,-9,-2.0,1028.0,1.78
2011-02-15 13:00:00,252.0,-9,0.0,1027.0,2.67
2011-02-15 14:00:00,274.0,-10,0.0,1025.0,3.56
2011-02-15 15:00:00,248.0,-9,1.0,1025.0,1.79
2011-02-15 16:00:00,216.0,-8,1.0,1024.0,3.58
2011-02-15 17:00:00,209.0,-8,0.0,1024.0,5.37
2011-02-15 18:00:00,213.0,-8,-2.0,1025.0,1.79
2011-02-15 19:00:00,254.0,-7,-2.0,1025.0,3.58
2011-02-15 20:00:00,301.0,-9,-5.0,1025.0,4.47
2011-02-15 21:00:00,298.0,-8,-6.0,1025.0,5.36
2011-02-15 22:00:00,331.0,-8,-6.0,1025.0,6.25
2011-02-15 23:00:00,328.0,-9,-6.0,1025.0,1.79
2011-02-16 00:00:00,335.0,-10,-7.0,1025.0,3.58
2011-02-16 01:00:00,312.0,-9,-6.0,1025.0,5.37
2011-02-16 02:00:00,299.0,-10,-8.0,1024.0,6.26
2011-02-16 03:00:00,294.0,-11,-9.0,1023.0,0.89
2011-02-16 04:00:00,277.0,-11,-9.0,1023.0,1.79
2011-02-16 05:00:00,281.0,-10,-8.0,1023.0,0.45
2011-02-16 06:00:00,267.0,-12,-10.0,1023.0,0.89
2011-02-16 07:00:00,269.0,-11,-9.0,1023.0,0.45
2011-02-16 08:00:00,258.0,-9,-7.0,1023.0,0.89
2011-02-16 09:00:00,263.0,-8,-4.0,1024.0,0.89
2011-02-16 10:00:00,285.0,-8,-3.0,1024.0,1.78
2011-02-16 11:00:00,282.0,-8,-1.0,1023.0,2.67
2011-02-16 12:00:00,281.0,-8,0.0,1022.0,1.79
2011-02-16 13:00:00,292.0,-8,1.0,1021.0,1.79
2011-02-16 14:00:00,289.0,-8,2.0,1020.0,3.13
2011-02-16 15:00:00,272.0,-8,3.0,1020.0,4.92
2011-02-16 16:00:00,234.0,-6,2.0,1020.0,0.89
2011-02-16 17:00:00,214.0,-6,1.0,1020.0,1.79
2011-02-16 18:00:00,192.0,-6,0.0,1020.0,3.58
2011-02-16 19:00:00,211.0,-6,-1.0,1021.0,4.47
2011-02-16 20:00:00,240.0,-5,-1.0,1022.0,5.36
2011-02-16 21:00:00,249.0,-5,-2.0,1023.0,6.25
2011-02-16 22:00:00,278.0,-5,-2.0,1023.0,7.14
2011-02-16 23:00:00,279.0,-5,-2.0,1023.0,0.45
2011-02-17 00:00:00,294.0,-6,-4.0,1023.0,0.89
2011-02-17 01:00:00,327.0,-6,-5.0,1022.0,1.79
2011-02-17 02:00:00,328.0,-6,-5.0,1022.0,2.68
2011-02-17 03:00:00,316.0,-7,-5.0,1022.0,4.47
2011-02-17 04:00:00,315.0,-8,-7.0,1022.0,7.6
2011-02-17 05:00:00,273.0,-7,-5.0,1023.0,11.62
2011-02-17 06:00:00,254.0,-6,-4.0,1024.0,15.64
2011-02-17 07:00:00,226.0,-7,-4.0,1025.0,17.43
2011-02-17 08:00:00,237.0,-6,-3.0,1026.0,20.56
2011-02-17 09:00:00,224.0,-5,-2.0,1027.0,22.35
2011-02-17 10:00:00,234.0,-6,1.0,1027.0,24.14
2011-02-17 11:00:00,195.0,-7,3.0,1027.0,0.89
2011-02-17 12:00:00,104.0,-8,5.0,1026.0,3.13
2011-02-17 13:00:00,75.0,-8,6.0,1025.0,4.92
2011-02-17 14:00:00,53.0,-8,7.0,1025.0,1.79
2011-02-17 15:00:00,50.0,-10,7.0,1024.0,1.79
2011-02-17 16:00:00,49.0,-9,8.0,1024.0,0.89
2011-02-17 17:00:00,42.0,-10,6.0,1024.0,3.13
2011-02-17 18:00:00,53.0,-8,4.0,1025.0,4.02
2011-02-17 19:00:00,80.0,-8,4.0,1025.0,8.04
2011-02-17 20:00:00,188.0,-8,3.0,1026.0,11.17
2011-02-17 21:00:00,288.0,-8,3.0,1026.0,15.19
2011-02-17 22:00:00,404.0,-7,-1.0,1027.0,0.89
2011-02-17 23:00:00,422.0,-7,-2.0,1027.0,1.79
2011-02-18 00:00:00,411.0,-7,-3.0,1028.0,2.68
2011-02-18 01:00:00,345.0,-7,-4.0,1028.0,0.89
2011-02-18 02:00:00,353.0,-7,-5.0,1028.0,0.89
2011-02-18 03:00:00,399.0,-10,-8.0,1027.0,2.68
2011-02-18 04:00:00,384.0,-9,-7.0,1027.0,0.89
2011-02-18 05:00:00,282.0,-9,-7.0,1027.0,2.68
2011-02-18 06:00:00,88.0,-12,-7.0,1028.0,5.81
2011-02-18 07:00:00,41.0,-12,-5.0,1028.0,7.6
2011-02-18 08:00:00,51.0,-10,-4.0,1029.0,9.39
2011-02-18 09:00:00,46.0,-12,0.0,1029.0,13.41
2011-02-18 10:00:00,48.0,-14,2.0,1029.0,16.54
2011-02-18 11:00:00,51.0,-14,4.0,1029.0,19.67
2011-02-18 12:00:00,50.0,-15,5.0,1028.0,1.79
2011-02-18 13:00:00,50.0,-14,6.0,1026.0,1.79
2011-02-18 14:00:00,101.0,-13,8.0,1025.0,3.13
2011-02-18 15:00:00,127.0,-10,8.0,1025.0,6.26
2011-02-18 16:00:00,140.0,-10,7.0,1024.0,9.39
2011-02-18 17:00:00,206.0,-8,5.0,1024.0,12.52
2011-02-18 18:00:00,226.0,-7,5.0,1024.0,15.65
2011-02-18 19:00:00,203.0,-7,5.0,1025.0,18.78
2011-02-18 20:00:00,240.0,-7,3.0,1025.0,20.57
2011-02-18 21:00:00,258.0,-7,-1.0,1025.0,22.36
2011-02-18 22:00:00,262.0,-6,0.0,1025.0,25.49
2011-02-18 23:00:00,260.0,-6,-2.0,1025.0,0.89
2011-02-19 00:00:00,264.0,-7,-3.0,1025.0,0.89
2011-02-19 01:00:00,274.0,-7,-4.0,1026.0,0.89
2011-02-19 02:00:00,253.0,-9,-6.0,1026.0,1.79
2011-02-19 03:00:00,283.0,-8,-5.0,1025.0,4.92
2011-02-19 04:00:00,259.0,-9,-3.0,1025.0,6.71
2011-02-19 05:00:00,140.0,-10,-5.0,1025.0,8.5
2011-02-19 06:00:00,120.0,-9,-3.0,1025.0,12.52
2011-02-19 07:00:00,154.0,-10,-5.0,1025.0,15.65
2011-02-19 08:00:00,166.0,-10,-2.0,1026.0,19.67
2011-02-19 09:00:00,144.0,-10,0.0,1026.0,23.69
2011-02-19 10:00:00,138.0,-11,3.0,1025.0,27.71
2011-02-19 11:00:00,131.0,-11,5.0,1025.0,30.84
2011-02-19 12:00:00,113.0,-11,7.0,1024.0,32.63
2011-02-19 13:00:00,92.0,-12,9.0,1023.0,0.89
2011-02-19 14:00:00,127.0,-10,11.0,1023.0,1.79
2011-02-19 15:00:00,127.0,-10,12.0,1022.0,3.58
2011-02-19 16:00:00,131.0,-10,11.0,1022.0,3.13
2011-02-19 17:00:00,153.0,-9,10.0,1022.0,3.13
2011-02-19 18:00:00,174.0,-9,8.0,1022.0,4.92
2011-02-19 19:00:00,221.0,-8,8.0,1023.0,8.05
2011-02-19 20:00:00,264.0,-7,4.0,1023.0,11.18
2011-02-19 21:00:00,273.0,-6,6.0,1024.0,14.31
2011-02-19 22:00:00,273.0,-6,0.0,1024.0,15.2
2011-02-19 23:00:00,268.0,-7,-2.0,1025.0,0.89
2011-02-20 00:00:00,288.0,-6,-3.0,1025.0,0.89
2011-02-20 01:00:00,297.0,-6,-3.0,1025.0,0.45
2011-02-20 02:00:00,300.0,-7,-4.0,1026.0,0.89
2011-02-20 03:00:00,355.0,-7,-4.0,1026.0,0.89
2011-02-20 04:00:00,342.0,-7,-5.0,1026.0,2.68
2011-02-20 05:00:00,202.0,-7,-4.0,1026.0,3.57
2011-02-20 06:00:00,130.0,-8,-6.0,1026.0,5.36
2011-02-20 07:00:00,108.0,-8,-6.0,1027.0,0.45
2011-02-20 08:00:00,113.0,-8,-5.0,1028.0,0.89
2011-02-20 09:00:00,126.0,-7,0.0,1028.0,0.89
2011-02-20 10:00:00,156.0,-7,2.0,1029.0,1.78
2011-02-20 11:00:00,282.0,-7,4.0,1029.0,2.67
2011-02-20 12:00:00,379.0,-6,6.0,1028.0,1.79
2011-02-20 13:00:00,437.0,-5,8.0,1027.0,1.79
2011-02-20 14:00:00,477.0,-4,8.0,1026.0,1.79
2011-02-20 15:00:00,510.0,-5,9.0,1026.0,3.58
2011-02-20 16:00:00,526.0,-4,9.0,1026.0,5.37
2011-02-20 17:00:00,492.0,-5,7.0,1025.0,6.26
2011-02-20 18:00:00,472.0,-4,6.0,1026.0,8.05
2011-02-20 19:00:00,474.0,-4,4.0,1026.0,0.89
2011-02-20 20:00:00,482.0,-4,1.0,1026.0,1.78
2011-02-20 21:00:00,482.0,-5,0.0,1026.0,2.67
2011-02-20 22:00:00,477.0,-4,-1.0,1027.0,3.56
2011-02-20 23:00:00,480.0,-4,-1.0,1026.0,4.01
2011-02-21 00:00:00,527.0,-4,-2.0,1026.0,4.9
2011-02-21 01:00:00,486.0,-4,-2.0,1026.0,0.89
2011-02-21 02:00:00,493.0,-5,-3.0,1026.0,0.45
2011-02-21 03:00:00,515.0,-6,-4.0,1026.0,0.89
2011-02-21 04:00:00,595.0,-5,-2.0,1025.0,0.89
2011-02-21 05:00:00,563.0,-5,-2.0,1025.0,0.89
2011-02-21 06:00:00,563.0,-5,-3.0,1025.0,1.78
2011-02-21 07:00:00,528.0,-6,-4.0,1026.0,1.79
2011-02-21 08:00:00,515.0,-6,-5.0,1027.0,0.89
2011-02-21 09:00:00,495.0,-2,0.0,1027.0,0.89
2011-02-21 10:00:00,486.0,-2,1.0,1027.0,1.79
2011-02-21 11:00:00,508.0,-2,3.0,1026.0,0.89
2011-02-21 12:00:00,464.0,-2,4.0,1025.0,1.78
2011-02-21 13:00:00,430.0,-2,5.0,1024.0,1.79
2011-02-21 14:00:00,452.0,-3,7.0,1023.0,3.58
2011-02-21 15:00:00,489.0,-3,7.0,1022.0,0.89
2011-02-21 16:00:00,477.0,-4,7.0,1022.0,1.79
2011-02-21 17:00:00,425.0,-5,6.0,1022.0,0.89
2011-02-21 18:00:00,407.0,-6,2.0,1022.0,1.78
2011-02-21 19:00:00,498.0,-4,2.0,1023.0,1.79
2011-02-21 20:00:00,492.0,-4,1.0,1023.0,0.89
2011-02-21 21:00:00,492.0,-4,0.0,1024.0,1.78
2011-02-21 22:00:00,476.0,-4,-2.0,1024.0,2.67
2011-02-21 23:00:00,478.0,-4,-2.0,1024.0,3.12
2011-02-22 00:00:00,499.0,-6,-4.0,1024.0,0.89
2011-02-22 01:00:00,489.0,-5,-3.0,1024.0,0.89
2011-02-22 02:00:00,494.0,-6,-4.0,1023.0,0.89
2011-02-22 03:00:00,481.0,-5,-3.0,1023.0,1.78
2011-02-22 04:00:00,445.0,-5,-4.0,1022.0,2.67
2011-02-22 05:00:00,431.0,-7,-5.0,1022.0,4.46
2011-02-22 06:00:00,423.0,-6,-4.0,1022.0,6.25
2011-02-22 07:00:00,457.0,-6,-4.0,1022.0,8.04
2011-02-22 08:00:00,434.0,-5,-3.0,1023.0,9.83
2011-02-22 09:00:00,391.0,-4,-1.0,1023.0,1.79
2011-02-22 10:00:00,347.0,-4,2.0,1023.0,0.89
2011-02-22 11:00:00,292.0,-6,3.0,1022.0,1.79
2011-02-22 12:00:00,343.0,-6,5.0,1021.0,0.89
2011-02-22 13:00:00,322.0,-5,6.0,1019.0,2.68
2011-02-22 14:00:00,360.0,-5,7.0,1019.0,3.57
2011-02-22 15:00:00,376.0,-5,8.0,1017.0,3.13
2011-02-22 16:00:00,369.0,-5,8.0,1017.0,0.89
2011-02-22 17:00:00,354.0,-5,7.0,1017.0,1.79
2011-02-22 18:00:00,335.0,-5,5.0,1017.0,1.79
2011-02-22 19:00:00,394.0,-5,2.0,1018.0,2.68
2011-02-22 20:00:00,397.0,-5,1.0,1018.0,0.45
2011-02-22 21:00:00,395.0,-5,0.0,1018.0,1.34
2011-02-22 22:00:00,401.0,-6,-1.0,1018.0,2.23
2011-02-22 23:00:00,406.0,-5,0.0,1018.0,3.12
2011-02-23 00:00:00,399.0,-4,0.0,1018.0,4.01
2011-02-23 01:00:00,373.0,-5,-3.0,1018.0,1.79
2011-02-23 02:00:00,396.0,-5,-3.0,1017.0,2.68
2011-02-23 03:00:00,461.0,-5,-3.0,1017.0,0.45
2011-02-23 04:00:00,455.0,-5,-3.0,1017.0,0.89
2011-02-23 05:00:00,415.0,-5,-2.0,1017.0,1.79
2011-02-23 06:00:00,406.0,-5,-3.0,1017.0,2.68
2011-02-23 07:00:00,421.0,-5,-3.0,1017.0,4.47
